
---------- Begin Simulation Statistics ----------
simSeconds                                   0.786263                       # Number of seconds simulated (Second)
simTicks                                 786263258000                       # Number of ticks simulated (Tick)
finalTick                                786263258000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   5185.57                       # Real time elapsed on the host (Second)
hostTickRate                                151625107                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     889092                       # Number of bytes of host memory used (Byte)
simInsts                                   1245990337                       # Number of instructions simulated (Count)
simOps                                     2072814801                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   240280                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     399727                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        786263259                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.631035                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.584699                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      2116053195                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    11718                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     2102382657                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 297485                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             43250106                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          79144645                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                2613                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           780711185                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.692907                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.411287                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                450186419     57.66%     57.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 17337490      2.22%     59.88% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 17241221      2.21%     62.09% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 19491633      2.50%     64.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 17451299      2.24%     66.82% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 13642820      1.75%     68.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 18819994      2.41%     70.98% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                 19278147      2.47%     73.45% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                207262162     26.55%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            780711185                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            1290768594                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.641649                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          103738934                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.131939                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    193108267                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      116531119                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         116531119                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     116531119                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        116531119                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst      3265991                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total         3265991                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst      3265991                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total        3265991                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst  86164488997                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total  86164488997                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst  86164488997                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total  86164488997                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    119797110                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     119797110                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    119797110                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    119797110                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.027263                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.027263                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.027263                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.027263                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 26382.341224                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 26382.341224                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 26382.341224                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 26382.341224                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          988                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           34                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      29.058824                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst        11792                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         11792                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        11792                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        11792                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst      3254199                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total      3254199                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst      3254199                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total      3254199                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst  79391402998                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total  79391402998                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst  79391402998                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total  79391402998                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.027164                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.027164                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.027164                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.027164                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 24396.603588                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 24396.603588                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 24396.603588                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 24396.603588                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                3253936                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst    116531119                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total       116531119                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst      3265991                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total       3265991                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst  86164488997                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total  86164488997                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst    119797110                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total    119797110                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.027263                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.027263                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 26382.341224                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 26382.341224                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        11792                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        11792                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      3254199                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      3254199                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst  79391402998                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total  79391402998                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.027164                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.027164                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 24396.603588                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 24396.603588                       # average ReadReq mshr miss latency ((Tick/Count))
